,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_child_weight,param_max_depth,param_grow_policy,param_colsample_bytree,param_booster,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,583.7196358044943,2.0805577555037846,31.274077256520588,1.2153941922023495,0.5,300,5,,depthwise,0.1,dart,"{'subsample': 0.5, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': None, 'grow_policy': 'depthwise', 'colsample_bytree': 0.1, 'booster': 'dart'}",0.47592911867523235,0.4759611970177495,0.461279904809762,0.4710567401675813,0.006913278983976842,45
1,186.75861056645712,2.502135286889451,0.9326074918111166,0.035473380709576875,,100,5,,depthwise,0.1,gbtree,"{'subsample': None, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': None, 'grow_policy': 'depthwise', 'colsample_bytree': 0.1, 'booster': 'gbtree'}",0.4422674979098825,0.4426988792444698,0.44224133747989425,0.4424025715447488,0.0002097932024792328,48
2,1.2083550294240315,0.02570040708679524,0.2542770703633626,0.04936233979015293,0.5,300,1,5,lossguide,0.5,gblinear,"{'subsample': 0.5, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 5, 'grow_policy': 'lossguide', 'colsample_bytree': 0.5, 'booster': 'gblinear'}",0.5235714664879183,0.5080447495785556,0.5025892874758412,0.511401834514105,0.008888774698914052,32
3,1.32179594039917,0.03011373845958218,0.2028330167134603,0.014321951661822926,0.7,300,5,10,depthwise,0.5,gblinear,"{'subsample': 0.7, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 10, 'grow_policy': 'depthwise', 'colsample_bytree': 0.5, 'booster': 'gblinear'}",0.48179007959957754,0.48084170059639786,0.540729190541414,0.5011203235791298,0.02801037441390082,34
4,1.2991383870442708,0.02667859089458672,0.21486608187357584,0.027653040827294233,0.5,500,3,3,depthwise,0.7,gblinear,"{'subsample': 0.5, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 3, 'grow_policy': 'depthwise', 'colsample_bytree': 0.7, 'booster': 'gblinear'}",0.5054206559991637,0.4818784071541866,0.48337416359365803,0.4902244089156695,0.010762706162129529,39
5,1.3912596702575684,0.09122657955394452,0.21389452616373697,0.009918637429631071,0.1,200,1,7,lossguide,0.7,gblinear,"{'subsample': 0.1, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 7, 'grow_policy': 'lossguide', 'colsample_bytree': 0.7, 'booster': 'gblinear'}",0.480548320644023,0.49350368529379696,0.4833535885350443,0.4858018648242881,0.005565124191097524,41
6,539.6217041015625,3.180243609262294,1.9040090243021648,0.04081053176563808,0.5,200,5,,lossguide,,gbtree,"{'subsample': 0.5, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': None, 'grow_policy': 'lossguide', 'colsample_bytree': None, 'booster': 'gbtree'}",0.9911752340274518,0.9910068113594706,0.9902447038195884,0.9908089164021702,0.00040484023806124927,5
7,1.3252549171447754,0.2729630089698251,0.19214502970377603,0.027118277561201328,0.5,200,1,,lossguide,0.1,gblinear,"{'subsample': 0.5, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': None, 'grow_policy': 'lossguide', 'colsample_bytree': 0.1, 'booster': 'gblinear'}",0.4819522514559804,0.4817238256150961,0.5043110587835505,0.4893290452848757,0.01059429377690502,40
8,1.2263901233673096,0.0885701892149899,0.27623875935872394,0.0580016792329325,0.5,1000,3,10,lossguide,0.5,gblinear,"{'subsample': 0.5, 'n_estimators': 1000, 'min_child_weight': 3, 'max_depth': 10, 'grow_policy': 'lossguide', 'colsample_bytree': 0.5, 'booster': 'gblinear'}",0.540594959250076,0.531100693203851,0.5268479811146118,0.5328478778561796,0.005746555062019417,26
9,420.2330170472463,4.534087734844338,11.373596350351969,0.49342545760124884,0.5,100,,10,depthwise,0.5,dart,"{'subsample': 0.5, 'n_estimators': 100, 'min_child_weight': None, 'max_depth': 10, 'grow_policy': 'depthwise', 'colsample_bytree': 0.5, 'booster': 'dart'}",0.932272988835136,0.9323516779442879,0.9341288433080683,0.9329178366958306,0.0008569133581785212,17
